season,week,home_team,away_team,closing_spread_home,bet_spread_home,bet_time_note
2020,1,DEN,TEN,-3.0,-3.0,closing (baseline)
2020,1,NYG,PIT,-6.0,-6.0,closing (baseline)
2020,1,LA,DAL,1.0,1.0,closing (baseline)
2020,1,SF,ARI,7.0,7.0,closing (baseline)
2020,1,NO,TB,4.0,4.0,closing (baseline)
2020,1,CIN,LAC,-2.5,-2.5,closing (baseline)
2020,1,WAS,PHI,-5.5,-5.5,closing (baseline)
2020,1,NE,MIA,7.5,7.5,closing (baseline)
2020,1,MIN,GB,1.0,1.0,closing (baseline)
2020,1,DET,CHI,2.5,2.5,closing (baseline)
2020,1,CAR,LV,-3.0,-3.0,closing (baseline)
2020,1,BUF,NYJ,6.5,6.5,closing (baseline)
2020,1,BAL,CLE,7.0,7.0,closing (baseline)
2020,1,ATL,SEA,1.0,1.0,closing (baseline)
2020,1,KC,HOU,9.5,9.5,closing (baseline)
2020,1,JAX,IND,-7.0,-7.0,closing (baseline)
2020,2,TB,CAR,7.5,7.5,closing (baseline)
2020,2,LV,NO,-4.0,-4.0,closing (baseline)
2020,2,SEA,NE,4.0,4.0,closing (baseline)
2020,2,HOU,BAL,-7.5,-7.5,closing (baseline)
2020,2,ARI,WAS,7.5,7.5,closing (baseline)
2020,2,TEN,JAX,7.0,7.0,closing (baseline)
2020,2,PIT,DEN,6.0,6.0,closing (baseline)
2020,2,LAC,KC,-8.5,-8.5,closing (baseline)
2020,2,NYJ,SF,-7.0,-7.0,closing (baseline)
2020,2,MIA,BUF,-5.5,-5.5,closing (baseline)
2020,2,IND,MIN,3.5,3.5,closing (baseline)
2020,2,GB,DET,7.0,7.0,closing (baseline)
2020,2,DAL,ATL,3.0,3.0,closing (baseline)
2020,2,CHI,NYG,4.5,4.5,closing (baseline)
2020,2,CLE,CIN,6.0,6.0,closing (baseline)
2020,2,PHI,LA,2.0,2.0,closing (baseline)
2020,3,BAL,KC,3.5,3.5,closing (baseline)
2020,3,NO,GB,3.5,3.5,closing (baseline)
2020,3,SEA,DAL,5.5,5.5,closing (baseline)
2020,3,DEN,TB,-6.0,-6.0,closing (baseline)
2020,3,ARI,DET,4.5,4.5,closing (baseline)
2020,3,LAC,CAR,6.0,6.0,closing (baseline)
2020,3,IND,NYJ,12.5,12.5,closing (baseline)
2020,3,PIT,HOU,4.0,4.0,closing (baseline)
2020,3,PHI,CIN,5.5,5.5,closing (baseline)
2020,3,NE,LV,7.0,7.0,closing (baseline)
2020,3,MIN,TEN,-3.0,-3.0,closing (baseline)
2020,3,CLE,WAS,7.5,7.5,closing (baseline)
2020,3,BUF,LA,1.5,1.5,closing (baseline)
2020,3,ATL,CHI,2.5,2.5,closing (baseline)
2020,3,JAX,MIA,3.0,3.0,closing (baseline)
2020,3,NYG,SF,-3.0,-3.0,closing (baseline)
2020,4,GB,ATL,5.0,5.0,closing (baseline)
2020,4,KC,NE,7.0,7.0,closing (baseline)
2020,4,SF,PHI,8.5,8.5,closing (baseline)
2020,4,LV,BUF,-3.0,-3.0,closing (baseline)
2020,4,CHI,IND,-3.5,-3.5,closing (baseline)
2020,4,LA,NYG,13.5,13.5,closing (baseline)
2020,4,WAS,BAL,-14.5,-14.5,closing (baseline)
2020,4,HOU,MIN,3.5,3.5,closing (baseline)
2020,4,MIA,SEA,-4.5,-4.5,closing (baseline)
2020,4,DET,NO,-3.0,-3.0,closing (baseline)
2020,4,DAL,CLE,3.5,3.5,closing (baseline)
2020,4,CIN,JAX,1.0,1.0,closing (baseline)
2020,4,CAR,ARI,-3.0,-3.0,closing (baseline)
2020,4,NYJ,DEN,1.0,1.0,closing (baseline)
2020,4,TB,LAC,7.5,7.5,closing (baseline)
2020,5,TEN,BUF,-3.0,-3.0,closing (baseline)
2020,5,NO,LAC,7.0,7.0,closing (baseline)
2020,5,SEA,MIN,6.5,6.5,closing (baseline)
2020,5,DAL,NYG,7.5,7.5,closing (baseline)
2020,5,CLE,IND,1.0,1.0,closing (baseline)
2020,5,SF,MIA,8.5,8.5,closing (baseline)
2020,5,WAS,LA,-7.0,-7.0,closing (baseline)
2020,5,PIT,PHI,7.5,7.5,closing (baseline)
2020,5,KC,LV,11.0,11.0,closing (baseline)
2020,5,HOU,JAX,6.5,6.5,closing (baseline)
2020,5,BAL,CIN,12.5,12.5,closing (baseline)
2020,5,ATL,CAR,2.5,2.5,closing (baseline)
2020,5,CHI,TB,-3.5,-3.5,closing (baseline)
2020,5,NYJ,ARI,-7.0,-7.0,closing (baseline)
2020,6,TEN,HOU,4.0,4.0,closing (baseline)
2020,6,BUF,KC,-5.5,-5.5,closing (baseline)
2020,6,SF,LA,-2.0,-2.0,closing (baseline)
2020,6,DAL,ARI,1.0,1.0,closing (baseline)
2020,6,MIA,NYJ,9.5,9.5,closing (baseline)
2020,6,PIT,CLE,3.0,3.0,closing (baseline)
2020,6,TB,GB,-3.0,-3.0,closing (baseline)
2020,6,NYG,WAS,2.0,2.0,closing (baseline)
2020,6,CAR,CHI,2.0,2.0,closing (baseline)
2020,6,IND,CIN,7.5,7.5,closing (baseline)
2020,6,PHI,BAL,-10.5,-10.5,closing (baseline)
2020,6,MIN,ATL,3.5,3.5,closing (baseline)
2020,6,NE,DEN,7.0,7.0,closing (baseline)
2020,6,JAX,DET,-3.0,-3.0,closing (baseline)
2020,7,LA,CHI,6.5,6.5,closing (baseline)
2020,7,ARI,SEA,-3.5,-3.5,closing (baseline)
2020,7,NE,SF,3.0,3.0,closing (baseline)
2020,7,LAC,JAX,8.0,8.0,closing (baseline)
2020,7,DEN,KC,-7.0,-7.0,closing (baseline)
2020,7,WAS,DAL,-1.0,-1.0,closing (baseline)
2020,7,LV,TB,-3.5,-3.5,closing (baseline)
2020,7,NYJ,BUF,-9.5,-9.5,closing (baseline)
2020,7,NO,CAR,7.0,7.0,closing (baseline)
2020,7,HOU,GB,-2.5,-2.5,closing (baseline)
2020,7,CIN,CLE,-4.5,-4.5,closing (baseline)
2020,7,ATL,DET,1.0,1.0,closing (baseline)
2020,7,PHI,NYG,5.0,5.0,closing (baseline)
2020,7,TEN,PIT,1.0,1.0,closing (baseline)
2020,8,NYG,TB,-13.0,-13.0,closing (baseline)
2020,8,PHI,DAL,10.0,10.0,closing (baseline)
2020,8,SEA,SF,1.0,1.0,closing (baseline)
2020,8,CHI,NO,-5.5,-5.5,closing (baseline)
2020,8,DEN,LAC,-3.0,-3.0,closing (baseline)
2020,8,MIA,LA,-3.5,-3.5,closing (baseline)
2020,8,KC,NYJ,20.0,20.0,closing (baseline)
2020,8,GB,MIN,5.5,5.5,closing (baseline)
2020,8,CLE,LV,1.0,1.0,closing (baseline)
2020,8,CIN,TEN,-7.5,-7.5,closing (baseline)
2020,8,BUF,NE,4.0,4.0,closing (baseline)
2020,8,BAL,PIT,4.0,4.0,closing (baseline)
2020,8,CAR,ATL,1.5,1.5,closing (baseline)
2020,8,DET,IND,-3.5,-3.5,closing (baseline)
2020,9,NYJ,NE,-9.5,-9.5,closing (baseline)
2020,9,TB,NO,3.0,3.0,closing (baseline)
2020,9,DAL,PIT,-14.0,-14.0,closing (baseline)
2020,9,ARI,MIA,6.0,6.0,closing (baseline)
2020,9,LAC,LV,-1.0,-1.0,closing (baseline)
2020,9,WAS,NYG,3.0,3.0,closing (baseline)
2020,9,TEN,CHI,6.5,6.5,closing (baseline)
2020,9,MIN,DET,3.0,3.0,closing (baseline)
2020,9,JAX,HOU,-7.0,-7.0,closing (baseline)
2020,9,IND,BAL,1.0,1.0,closing (baseline)
2020,9,BUF,SEA,-3.0,-3.0,closing (baseline)
2020,9,ATL,DEN,4.5,4.5,closing (baseline)
2020,9,SF,GB,-6.0,-6.0,closing (baseline)
2020,9,KC,CAR,10.0,10.0,closing (baseline)
2020,10,CHI,MIN,-3.5,-3.5,closing (baseline)
2020,10,NE,BAL,-7.0,-7.0,closing (baseline)
2020,10,PIT,CIN,6.5,6.5,closing (baseline)
2020,10,NO,SF,9.5,9.5,closing (baseline)
2020,10,LA,SEA,3.0,3.0,closing (baseline)
2020,10,LV,DEN,3.5,3.5,closing (baseline)
2020,10,MIA,LAC,1.0,1.0,closing (baseline)
2020,10,NYG,PHI,-4.5,-4.5,closing (baseline)
2020,10,TEN,IND,-1.0,-1.0,closing (baseline)
2020,10,CAR,TB,-6.0,-6.0,closing (baseline)
2020,10,ARI,BUF,3.0,3.0,closing (baseline)
2020,10,DET,WAS,2.5,2.5,closing (baseline)
2020,10,GB,JAX,13.5,13.5,closing (baseline)
2020,10,CLE,HOU,4.5,4.5,closing (baseline)
2020,11,TB,LA,4.0,4.0,closing (baseline)
2020,11,LV,KC,-7.5,-7.5,closing (baseline)
2020,11,MIN,DAL,7.0,7.0,closing (baseline)
2020,11,IND,GB,1.5,1.5,closing (baseline)
2020,11,LAC,NYJ,10.0,10.0,closing (baseline)
2020,11,WAS,CIN,2.0,2.0,closing (baseline)
2020,11,DEN,MIA,-4.0,-4.0,closing (baseline)
2020,11,JAX,PIT,-11.0,-11.0,closing (baseline)
2020,11,HOU,NE,-2.5,-2.5,closing (baseline)
2020,11,CLE,PHI,2.5,2.5,closing (baseline)
2020,11,CAR,DET,-3.0,-3.0,closing (baseline)
2020,11,BAL,TEN,6.0,6.0,closing (baseline)
2020,11,SEA,ARI,3.0,3.0,closing (baseline)
2020,11,NO,ATL,3.5,3.5,closing (baseline)
2020,12,PIT,BAL,10.5,10.5,closing (baseline)
2020,12,PHI,SEA,-6.5,-6.5,closing (baseline)
2020,12,GB,CHI,7.5,7.5,closing (baseline)
2020,12,TB,KC,-3.5,-3.5,closing (baseline)
2020,12,LA,SF,5.0,5.0,closing (baseline)
2020,12,DEN,NO,-17.0,-17.0,closing (baseline)
2020,12,NYJ,MIA,-7.5,-7.5,closing (baseline)
2020,12,NE,ARI,-1.0,-1.0,closing (baseline)
2020,12,JAX,CLE,-7.5,-7.5,closing (baseline)
2020,12,IND,TEN,3.0,3.0,closing (baseline)
2020,12,CIN,NYG,-6.5,-6.5,closing (baseline)
2020,12,BUF,LAC,4.5,4.5,closing (baseline)
2020,12,ATL,LV,-3.5,-3.5,closing (baseline)
2020,12,DAL,WAS,2.5,2.5,closing (baseline)
2020,12,DET,HOU,-3.0,-3.0,closing (baseline)
2020,12,MIN,CAR,3.0,3.0,closing (baseline)
2020,13,BAL,DAL,8.5,8.5,closing (baseline)
2020,13,SF,BUF,1.5,1.5,closing (baseline)
2020,13,PIT,WAS,5.5,5.5,closing (baseline)
2020,13,KC,DEN,13.0,13.0,closing (baseline)
2020,13,LAC,NE,2.5,2.5,closing (baseline)
2020,13,GB,PHI,8.0,8.0,closing (baseline)
2020,13,SEA,NYG,11.0,11.0,closing (baseline)
2020,13,TEN,CLE,4.0,4.0,closing (baseline)
2020,13,NYJ,LV,-7.5,-7.5,closing (baseline)
2020,13,MIN,JAX,10.5,10.5,closing (baseline)
2020,13,MIA,CIN,10.5,10.5,closing (baseline)
2020,13,HOU,IND,-3.5,-3.5,closing (baseline)
2020,13,CHI,DET,3.0,3.0,closing (baseline)
2020,13,ATL,NO,-2.5,-2.5,closing (baseline)
2020,13,ARI,LA,-2.5,-2.5,closing (baseline)
2020,14,DET,GB,-9.5,-9.5,closing (baseline)
2020,14,CLE,BAL,-3.0,-3.0,closing (baseline)
2020,14,BUF,PIT,2.0,2.0,closing (baseline)
2020,14,SF,WAS,3.0,3.0,closing (baseline)
2020,14,PHI,NO,-7.5,-7.5,closing (baseline)
2020,14,LAC,ATL,1.0,1.0,closing (baseline)
2020,14,SEA,NYJ,16.5,16.5,closing (baseline)
2020,14,LV,IND,-2.5,-2.5,closing (baseline)
2020,14,TB,MIN,7.0,7.0,closing (baseline)
2020,14,NYG,ARI,-3.0,-3.0,closing (baseline)
2020,14,MIA,KC,-7.5,-7.5,closing (baseline)
2020,14,JAX,TEN,-7.5,-7.5,closing (baseline)
2020,14,CIN,DAL,-3.0,-3.0,closing (baseline)
2020,14,CHI,HOU,-1.0,-1.0,closing (baseline)
2020,14,CAR,DEN,4.0,4.0,closing (baseline)
2020,14,LA,NE,5.0,5.0,closing (baseline)
2020,15,NYG,CLE,-6.0,-6.0,closing (baseline)
2020,15,NO,KC,-2.5,-2.5,closing (baseline)
2020,15,LA,NYJ,17.5,17.5,closing (baseline)
2020,15,ARI,PHI,6.5,6.5,closing (baseline)
2020,15,WAS,SEA,-6.0,-6.0,closing (baseline)
2020,15,TEN,DET,9.5,9.5,closing (baseline)
2020,15,MIN,CHI,2.5,2.5,closing (baseline)
2020,15,CIN,PIT,-14.5,-14.5,closing (baseline)
2020,15,IND,HOU,7.5,7.5,closing (baseline)
2020,15,DAL,SF,-4.0,-4.0,closing (baseline)
2020,15,BAL,JAX,13.0,13.0,closing (baseline)
2020,15,ATL,TB,-6.0,-6.0,closing (baseline)
2020,15,GB,CAR,9.5,9.5,closing (baseline)
2020,15,DEN,BUF,-5.5,-5.5,closing (baseline)
2020,15,LV,LAC,3.5,3.5,closing (baseline)
2020,15,MIA,NE,-1.5,-1.5,closing (baseline)
2020,16,NE,BUF,-7.0,-7.0,closing (baseline)
2020,16,GB,TEN,3.0,3.0,closing (baseline)
2020,16,SEA,LA,1.5,1.5,closing (baseline)
2020,16,DAL,PHI,-3.0,-3.0,closing (baseline)
2020,16,WAS,CAR,-1.0,-1.0,closing (baseline)
2020,16,LAC,DEN,2.5,2.5,closing (baseline)
2020,16,PIT,IND,-1.0,-1.0,closing (baseline)
2020,16,NYJ,CLE,-6.5,-6.5,closing (baseline)
2020,16,KC,ATL,11.0,11.0,closing (baseline)
2020,16,HOU,CIN,7.5,7.5,closing (baseline)
2020,16,BAL,NYG,10.0,10.0,closing (baseline)
2020,16,LV,MIA,-2.0,-2.0,closing (baseline)
2020,16,ARI,SF,6.0,6.0,closing (baseline)
2020,16,DET,TB,-12.0,-12.0,closing (baseline)
2020,16,NO,MIN,6.5,6.5,closing (baseline)
2020,16,JAX,CHI,-9.5,-9.5,closing (baseline)
2020,17,DEN,LV,-2.5,-2.5,closing (baseline)
2020,17,SF,SEA,-7.0,-7.0,closing (baseline)
2020,17,LA,ARI,1.0,1.0,closing (baseline)
2020,17,KC,LAC,-7.0,-7.0,closing (baseline)
2020,17,IND,JAX,15.5,15.5,closing (baseline)
2020,17,HOU,TEN,-7.0,-7.0,closing (baseline)
2020,17,CHI,GB,-4.5,-4.5,closing (baseline)
2020,17,PHI,WAS,-6.5,-6.5,closing (baseline)
2020,17,TB,ATL,7.5,7.5,closing (baseline)
2020,17,BUF,MIA,-3.5,-3.5,closing (baseline)
2020,17,CIN,BAL,-13.5,-13.5,closing (baseline)
2020,17,CLE,PIT,10.5,10.5,closing (baseline)
2020,17,CAR,NO,-6.0,-6.0,closing (baseline)
2020,17,NE,NYJ,3.0,3.0,closing (baseline)
2020,17,NYG,DAL,-1.5,-1.5,closing (baseline)
2020,17,DET,MIN,-3.0,-3.0,closing (baseline)
2021,1,LV,BAL,-3.0,-3.0,closing (baseline)
2021,1,LA,CHI,9.5,9.5,closing (baseline)
2021,1,NYG,DEN,-3.0,-3.0,closing (baseline)
2021,1,NO,GB,-4.0,-4.0,closing (baseline)
2021,1,NE,MIA,3.5,3.5,closing (baseline)
2021,1,WAS,LAC,2.5,2.5,closing (baseline)
2021,1,TEN,ARI,2.5,2.5,closing (baseline)
2021,1,KC,CLE,5.5,5.5,closing (baseline)
2021,1,HOU,JAX,-3.5,-3.5,closing (baseline)
2021,1,DET,SF,-9.5,-9.5,closing (baseline)
2021,1,CIN,MIN,-3.0,-3.0,closing (baseline)
2021,1,CAR,NYJ,3.5,3.5,closing (baseline)
2021,1,BUF,PIT,6.5,6.5,closing (baseline)
2021,1,ATL,PHI,3.5,3.5,closing (baseline)
2021,1,TB,DAL,10.0,10.0,closing (baseline)
2021,1,IND,SEA,-3.0,-3.0,closing (baseline)
2021,2,GB,DET,11.5,11.5,closing (baseline)
2021,2,BAL,KC,-3.5,-3.5,closing (baseline)
2021,2,SEA,TEN,6.5,6.5,closing (baseline)
2021,2,LAC,DAL,3.0,3.0,closing (baseline)
2021,2,TB,ATL,13.5,13.5,closing (baseline)
2021,2,ARI,MIN,4.0,4.0,closing (baseline)
2021,2,PIT,LV,5.5,5.5,closing (baseline)
2021,2,PHI,SF,-3.0,-3.0,closing (baseline)
2021,2,NYJ,NE,-5.5,-5.5,closing (baseline)
2021,2,JAX,DEN,-6.0,-6.0,closing (baseline)
2021,2,IND,LA,-4.0,-4.0,closing (baseline)
2021,2,CLE,HOU,13.5,13.5,closing (baseline)
2021,2,CHI,CIN,2.0,2.0,closing (baseline)
2021,2,CAR,NO,-3.0,-3.0,closing (baseline)
2021,2,WAS,NYG,4.0,4.0,closing (baseline)
2021,2,MIA,BUF,-3.5,-3.5,closing (baseline)
2021,3,DAL,PHI,3.5,3.5,closing (baseline)
2021,3,SF,GB,3.5,3.5,closing (baseline)
2021,3,MIN,SEA,-2.0,-2.0,closing (baseline)
2021,3,LA,TB,-1.0,-1.0,closing (baseline)
2021,3,LV,MIA,4.0,4.0,closing (baseline)
2021,3,DEN,NYJ,10.5,10.5,closing (baseline)
2021,3,TEN,IND,4.5,4.5,closing (baseline)
2021,3,PIT,CIN,2.5,2.5,closing (baseline)
2021,3,NYG,ATL,3.0,3.0,closing (baseline)
2021,3,KC,LAC,6.5,6.5,closing (baseline)
2021,3,JAX,ARI,-8.0,-8.0,closing (baseline)
2021,3,DET,BAL,-7.5,-7.5,closing (baseline)
2021,3,CLE,CHI,7.5,7.5,closing (baseline)
2021,3,BUF,WAS,7.5,7.5,closing (baseline)
2021,3,HOU,CAR,-8.0,-8.0,closing (baseline)
2021,3,NE,NO,3.0,3.0,closing (baseline)
2021,4,PHI,KC,-7.5,-7.5,closing (baseline)
2021,4,LAC,LV,3.0,3.0,closing (baseline)
2021,4,NE,TB,-6.0,-6.0,closing (baseline)
2021,4,GB,PIT,6.5,6.5,closing (baseline)
2021,4,DEN,BAL,1.0,1.0,closing (baseline)
2021,4,SF,SEA,2.5,2.5,closing (baseline)
2021,4,NYJ,TEN,-5.5,-5.5,closing (baseline)
2021,4,LA,ARI,3.5,3.5,closing (baseline)
2021,4,MIN,CLE,-1.0,-1.0,closing (baseline)
2021,4,CIN,JAX,7.5,7.5,closing (baseline)
2021,4,ATL,WAS,-1.0,-1.0,closing (baseline)
2021,4,BUF,HOU,19.0,19.0,closing (baseline)
2021,4,NO,NYG,7.5,7.5,closing (baseline)
2021,4,DAL,CAR,4.5,4.5,closing (baseline)
2021,4,MIA,IND,2.5,2.5,closing (baseline)
2021,4,CHI,DET,3.0,3.0,closing (baseline)
2021,5,SEA,LA,-2.5,-2.5,closing (baseline)
2021,5,BAL,IND,7.5,7.5,closing (baseline)
2021,5,KC,BUF,2.5,2.5,closing (baseline)
2021,5,DAL,NYG,7.5,7.5,closing (baseline)
2021,5,ARI,SF,6.0,6.0,closing (baseline)
2021,5,LV,CHI,5.5,5.5,closing (baseline)
2021,5,TB,MIA,11.0,11.0,closing (baseline)
2021,5,LAC,CLE,2.5,2.5,closing (baseline)
2021,5,MIN,DET,10.0,10.0,closing (baseline)
2021,5,JAX,TEN,-4.0,-4.0,closing (baseline)
2021,5,HOU,NE,-8.0,-8.0,closing (baseline)
2021,5,CIN,GB,-2.0,-2.0,closing (baseline)
2021,5,CAR,PHI,2.5,2.5,closing (baseline)
2021,5,ATL,NYJ,3.0,3.0,closing (baseline)
2021,5,PIT,DEN,-2.0,-2.0,closing (baseline)
2021,5,WAS,NO,-2.5,-2.5,closing (baseline)
2021,6,WAS,KC,-6.0,-6.0,closing (baseline)
2021,6,TEN,BUF,-6.0,-6.0,closing (baseline)
2021,6,PIT,SEA,5.5,5.5,closing (baseline)
2021,6,NE,DAL,-3.5,-3.5,closing (baseline)
2021,6,DEN,LV,5.0,5.0,closing (baseline)
2021,6,CLE,ARI,3.0,3.0,closing (baseline)
2021,6,NYG,LA,-7.5,-7.5,closing (baseline)
2021,6,DET,CIN,-3.5,-3.5,closing (baseline)
2021,6,IND,HOU,10.5,10.5,closing (baseline)
2021,6,PHI,TB,-7.0,-7.0,closing (baseline)
2021,6,JAX,MIA,-2.5,-2.5,closing (baseline)
2021,6,CHI,GB,-5.5,-5.5,closing (baseline)
2021,6,CAR,MIN,-2.5,-2.5,closing (baseline)
2021,6,BAL,LAC,3.0,3.0,closing (baseline)
2021,7,SEA,NO,-6.0,-6.0,closing (baseline)
2021,7,SF,IND,3.5,3.5,closing (baseline)
2021,7,TB,CHI,12.5,12.5,closing (baseline)
2021,7,ARI,HOU,20.5,20.5,closing (baseline)
2021,7,LA,DET,17.0,17.0,closing (baseline)
2021,7,LV,PHI,1.0,1.0,closing (baseline)
2021,7,NE,NYJ,7.0,7.0,closing (baseline)
2021,7,MIA,ATL,-1.5,-1.5,closing (baseline)
2021,7,GB,WAS,8.5,8.5,closing (baseline)
2021,7,BAL,CIN,6.5,6.5,closing (baseline)
2021,7,CLE,DEN,2.0,2.0,closing (baseline)
2021,7,NYG,CAR,-3.0,-3.0,closing (baseline)
2021,7,TEN,KC,-4.0,-4.0,closing (baseline)
2021,8,NYJ,CIN,-11.5,-11.5,closing (baseline)
2021,8,KC,NYG,10.5,10.5,closing (baseline)
2021,8,MIN,DAL,4.5,4.5,closing (baseline)
2021,8,NO,TB,-4.0,-4.0,closing (baseline)
2021,8,DEN,WAS,4.0,4.0,closing (baseline)
2021,8,SEA,JAX,4.0,4.0,closing (baseline)
2021,8,LAC,NE,3.5,3.5,closing (baseline)
2021,8,IND,TEN,3.0,3.0,closing (baseline)
2021,8,DET,PHI,-3.0,-3.0,closing (baseline)
2021,8,ARI,GB,6.5,6.5,closing (baseline)
2021,8,ATL,CAR,2.5,2.5,closing (baseline)
2021,8,HOU,LA,-17.0,-17.0,closing (baseline)
2021,8,CHI,SF,-4.5,-4.5,closing (baseline)
2021,8,CLE,PIT,5.5,5.5,closing (baseline)
2021,8,BUF,MIA,15.0,15.0,closing (baseline)
2021,9,PIT,CHI,7.0,7.0,closing (baseline)
2021,9,LA,TEN,7.0,7.0,closing (baseline)
2021,9,SF,ARI,5.5,5.5,closing (baseline)
2021,9,KC,GB,7.0,7.0,closing (baseline)
2021,9,PHI,LAC,-1.0,-1.0,closing (baseline)
2021,9,NO,ATL,7.0,7.0,closing (baseline)
2021,9,NYG,LV,-3.0,-3.0,closing (baseline)
2021,9,JAX,BUF,-14.5,-14.5,closing (baseline)
2021,9,DAL,DEN,10.5,10.5,closing (baseline)
2021,9,CIN,CLE,2.5,2.5,closing (baseline)
2021,9,CAR,NE,-3.5,-3.5,closing (baseline)
2021,9,BAL,MIN,7.5,7.5,closing (baseline)
2021,9,IND,NYJ,10.5,10.5,closing (baseline)
2021,9,MIA,HOU,4.0,4.0,closing (baseline)
2021,10,SF,LA,-3.5,-3.5,closing (baseline)
2021,10,LV,KC,-2.5,-2.5,closing (baseline)
2021,10,GB,SEA,3.0,3.0,closing (baseline)
2021,10,DEN,PHI,1.0,1.0,closing (baseline)
2021,10,LAC,MIN,3.0,3.0,closing (baseline)
2021,10,ARI,CAR,7.0,7.0,closing (baseline)
2021,10,WAS,TB,-10.0,-10.0,closing (baseline)
2021,10,PIT,DET,9.0,9.0,closing (baseline)
2021,10,NYJ,BUF,-13.0,-13.0,closing (baseline)
2021,10,NE,CLE,2.5,2.5,closing (baseline)
2021,10,IND,JAX,10.5,10.5,closing (baseline)
2021,10,DAL,ATL,8.0,8.0,closing (baseline)
2021,10,MIA,BAL,-8.5,-8.5,closing (baseline)
2021,10,TEN,NO,3.0,3.0,closing (baseline)
2021,11,TB,NYG,11.5,11.5,closing (baseline)
2021,11,LAC,PIT,5.5,5.5,closing (baseline)
2021,11,SEA,ARI,2.5,2.5,closing (baseline)
2021,11,KC,DAL,2.5,2.5,closing (baseline)
2021,11,LV,CIN,-1.0,-1.0,closing (baseline)
2021,11,TEN,HOU,10.5,10.5,closing (baseline)
2021,11,PHI,NO,2.5,2.5,closing (baseline)
2021,11,NYJ,MIA,-3.5,-3.5,closing (baseline)
2021,11,JAX,SF,-6.5,-6.5,closing (baseline)
2021,11,CLE,DET,13.0,13.0,closing (baseline)
2021,11,CHI,BAL,-5.0,-5.0,closing (baseline)
2021,11,CAR,WAS,3.5,3.5,closing (baseline)
2021,11,BUF,IND,7.5,7.5,closing (baseline)
2021,11,ATL,NE,-7.0,-7.0,closing (baseline)
2021,11,MIN,GB,-1.0,-1.0,closing (baseline)
2021,12,NE,TEN,7.5,7.5,closing (baseline)
2021,12,WAS,SEA,-1.0,-1.0,closing (baseline)
2021,12,BAL,CLE,3.0,3.0,closing (baseline)
2021,12,SF,MIN,3.5,3.5,closing (baseline)
2021,12,GB,LA,-2.0,-2.0,closing (baseline)
2021,12,DEN,LAC,-2.5,-2.5,closing (baseline)
2021,12,NYG,PHI,-4.0,-4.0,closing (baseline)
2021,12,MIA,CAR,-1.0,-1.0,closing (baseline)
2021,12,IND,TB,-3.0,-3.0,closing (baseline)
2021,12,JAX,ATL,-1.5,-1.5,closing (baseline)
2021,12,HOU,NYJ,3.0,3.0,closing (baseline)
2021,12,CIN,PIT,3.5,3.5,closing (baseline)
2021,12,NO,BUF,-7.0,-7.0,closing (baseline)
2021,12,DAL,LV,7.0,7.0,closing (baseline)
2021,12,DET,CHI,-2.0,-2.0,closing (baseline)
2021,13,BUF,NE,3.0,3.0,closing (baseline)
2021,13,KC,DEN,8.5,8.5,closing (baseline)
2021,13,SEA,SF,-3.0,-3.0,closing (baseline)
2021,13,PIT,BAL,-4.0,-4.0,closing (baseline)
2021,13,LV,WAS,1.0,1.0,closing (baseline)
2021,13,LA,JAX,14.0,14.0,closing (baseline)
2021,13,NYJ,PHI,-5.0,-5.0,closing (baseline)
2021,13,HOU,IND,-10.0,-10.0,closing (baseline)
2021,13,DET,MIN,-7.0,-7.0,closing (baseline)
2021,13,CIN,LAC,2.5,2.5,closing (baseline)
2021,13,CHI,ARI,-7.5,-7.5,closing (baseline)
2021,13,ATL,TB,-11.0,-11.0,closing (baseline)
2021,13,NO,DAL,-6.0,-6.0,closing (baseline)
2021,13,MIA,NYG,6.5,6.5,closing (baseline)
2021,14,DEN,DET,13.0,13.0,closing (baseline)
2021,14,ARI,LA,3.0,3.0,closing (baseline)
2021,14,GB,CHI,11.5,11.5,closing (baseline)
2021,14,TB,BUF,3.5,3.5,closing (baseline)
2021,14,CIN,SF,-2.5,-2.5,closing (baseline)
2021,14,LAC,NYG,9.5,9.5,closing (baseline)
2021,14,WAS,DAL,-6.5,-6.5,closing (baseline)
2021,14,MIN,PIT,3.5,3.5,closing (baseline)
2021,14,NYJ,NO,-4.5,-4.5,closing (baseline)
2021,14,KC,LV,10.0,10.0,closing (baseline)
2021,14,HOU,SEA,-10.0,-10.0,closing (baseline)
2021,14,CLE,BAL,3.0,3.0,closing (baseline)
2021,14,CAR,ATL,2.5,2.5,closing (baseline)
2021,14,TEN,JAX,8.5,8.5,closing (baseline)
2021,15,SF,ATL,9.5,9.5,closing (baseline)
2021,15,LA,SEA,7.5,7.5,closing (baseline)
2021,15,CHI,MIN,-7.0,-7.0,closing (baseline)
2021,15,CLE,LV,-3.0,-3.0,closing (baseline)
2021,15,TB,NO,11.5,11.5,closing (baseline)
2021,15,BAL,GB,-9.5,-9.5,closing (baseline)
2021,15,DEN,CIN,3.0,3.0,closing (baseline)
2021,15,PHI,WAS,10.0,10.0,closing (baseline)
2021,15,NYG,DAL,-11.5,-11.5,closing (baseline)
2021,15,MIA,NYJ,10.5,10.5,closing (baseline)
2021,15,JAX,HOU,6.0,6.0,closing (baseline)
2021,15,DET,ARI,-13.0,-13.0,closing (baseline)
2021,15,BUF,CAR,14.0,14.0,closing (baseline)
