season,week,home_team,away_team,model_spread,sigma,z,p_home_win,actual_margin,home_win,vegas_spread_home,z_cover,p_home_cover,home_cover,edge_pts,abs_edge_pts,p_best,side,ev_per_unit,kelly_raw,kelly_capped,stake_frac,win,bankroll,p_home_cover_cal
2020,11,MIN,DAL,8.383625717683309,13.759857846911457,0.6092814192528233,0.6399783165140673,-3,0,7.0,1.1180076050812051,0.7446189634854982,1,1.3836257176833089,1.3836257176833089,0.7446189634854982,HOME,0.4215452939268601,0.4636998233195462,0.05,0.0125,1,180.3083729093324,0.8780487804878049
2020,11,LAC,NYJ,8.808801407593382,13.759857846911457,0.6401811345435237,0.64675606,6,1,10.0,1.3669328285840696,0.7893240741834373,1,-1.191198592406618,1.191198592406618,0.7893240741834373,HOME,0.5068914143501985,0.5575805557852184,0.05,0.0125,1,182.357331692393,0.9159663865546218
2020,11,WAS,CIN,-0.659037266,13.759857846911457,-0.047895645,0.4887617233709082,11,1,2.0,0.0974546938579742,0.5228573610045509,1,-2.659037266,2.659037266,0.5228573610045509,HOME,-0.0018177653549482,-0.001999541890443,0.0,0.0,1,182.357331692393,0.5333333333333333
2020,11,DEN,MIA,-7.082396876,13.759857846911457,-0.514714393,0.3810313649111966,7,1,-4.0,-0.8054150703662655,0.3178306916186501,1,-3.082396876,3.082396876,0.6821693083813498,AWAY,0.3023232250916677,0.3325555476008345,0.05,0.0125,0,180.0778650462381,0.16783216783216784
2020,11,HOU,NE,-1.427856886,13.759857846911457,-0.103769741,0.4756632686993182,7,1,-2.5,-0.2854576645849323,0.4333245738371086,1,1.072143114,1.072143114,0.5666754261628913,AWAY,0.0818349044927925,0.0900183949420717,0.05,0.0125,0,177.82689173316012,0.3373493975903614
2020,11,CLE,PHI,0.007367338,13.759857846911457,0.000535423,0.5001256486398891,5,1,2.5,0.1822233460473434,0.5426809564593035,1,-2.492632662,2.492632662,0.5426809564593035,HOME,0.0360272805132156,0.0396300085645372,0.0396300085645372,0.0099075021411343,1,179.42854656097606,0.5333333333333333
2020,11,CAR,DET,-1.352951444,13.759857846911457,-0.098325975,0.4769385123851383,20,1,-3.0,-0.316351483600324,0.426187441642821,1,1.647048556,1.647048556,0.5738125583571789,AWAY,0.0954603386818869,0.1050063725500756,0.05,0.0125,0,177.1856897289639,0.23529411764705882
2020,11,BAL,TEN,8.797352671,13.759857846911457,0.6393490956543899,0.6465741521376644,-6,0,6.0,1.075400112096465,0.7364987356606372,0,2.7973526710000005,2.7973526710000005,0.7364987356606372,HOME,0.406043040806671,0.4466473448873381,0.05,0.0125,0,174.9708686073518,0.8518518518518519
2020,11,SEA,ARI,1.8450893283472023,13.759857846911457,0.1340921795032462,0.5314350705444397,7,1,3.0,0.35211768771541,0.5820450724502433,1,-1.1549106716527977,1.1549106716527977,0.5820450724502433,HOME,0.1111769564959189,0.1222946521455108,0.05,0.0125,1,176.95917393243533,0.7284768211920529
2020,11,NO,ATL,6.011380424,13.759857846911457,0.4368780906419166,0.6014056389670474,15,1,3.5,0.6912411835806086,0.6578536781554767,1,2.5113804240000004,2.5113804240000004,0.6578536781554767,HOME,0.2559024764786373,0.281492724126501,0.05,0.0125,1,178.97007363621302,0.7419354838709677
2020,12,PIT,BAL,3.085196930465649,13.748542617062638,0.2244017432536277,0.5525082596697258,5,1,10.5,0.9881190544229562,0.7194628347755904,1,-7.414803069534351,7.414803069534351,0.7194628347755904,HOME,0.3735199572988543,0.4108719530287398,0.05,0.0125,1,181.00382447298816,0.8518518518518519
2020,12,PHI,SEA,-2.318662721,13.748542617062638,-0.168647891,0.4604878946450186,-6,0,-6.5,-0.6414252744182203,0.3529719978875164,0,4.181337279,4.181337279,0.6470280021124836,AWAY,0.2352352767601958,0.2587588044362154,0.05,0.0125,1,183.06068611472665,0.16783216783216784
2020,12,GB,CHI,4.139742843,13.748542617062638,0.3011041212470149,0.570292962,16,1,7.5,0.8466164863579424,0.6907613965878538,1,-3.3602571570000004,3.3602571570000004,0.6907613965878538,HOME,0.3187263025768119,0.3505989328344931,0.05,0.0125,1,185.14092118421215,0.8
2020,12,TB,KC,-1.179243666,13.748542617062638,-0.085772267,0.4798801932751182,-3,0,-3.5,-0.3403447038955839,0.4206610016162558,0,2.320756334,2.320756334,0.5793389983837443,AWAY,0.106010815096239,0.1166118966058629,0.05,0.0125,1,187.24479528857825,0.2
2020,12,LA,SF,3.9401560760541168,13.748542617062638,0.2865871813325278,0.5669367667753002,-3,0,5.0,0.6502620914131604,0.648957372900085,1,-1.0598439239458832,1.0598439239458832,0.648957372900085,HOME,0.2389186209910714,0.2628104830901785,0.05,0.0125,1,189.3725770532212,0.7419354838709677
