season,week,home_team,away_team,model_spread,sigma,actual_margin,closing_spread_home,edge,model_side_correct,vegas_side_correct,edge_bucket,abs_edge,chosen_side,p_win,ev_per_1,breakeven_p,won,bet_side
2024,6,TEN,IND,0.8388224740759701,7.943190336058034,-3.0,2.5,-1.66117752592403,False,False,"(-2, -1]",1.66117752592403,HOME,0.5949096721750929,0.13573664687972287,0.5238095238095238,False,TEN +2.5
2019,16,NE,BUF,-3.66578512238852,7.943190336058034,7.0,7.0,-10.66578512238852,False,True,"(-15, -7]",10.66578512238852,HOME,0.5947811905677247,0.13549136381111082,0.5238095238095238,True,NE +7.0
2020,10,ARI,BUF,-6.327716744304337,7.943190336058034,2.0,3.0,-9.327716744304336,False,True,"(-15, -7]",9.327716744304336,AWAY,0.5945999744814949,0.13514540582830847,0.5238095238095238,False,BUF -3.0
2019,6,MIA,WAS,2.67444595681322,7.943190336058034,-1.0,-6.0,8.67444595681322,False,True,"(7, 15]",8.67444595681322,AWAY,0.5945396578558476,0.1350302559066181,0.5238095238095238,True,WAS +6.0
2020,10,MIA,LAC,2.306357243111415,7.943190336058034,8.0,1.0,1.3063572431114152,True,True,"(1, 2]",1.3063572431114152,HOME,0.5940041706903795,0.1340079622270881,0.5238095238095238,True,MIA +1.0
2022,15,LV,NE,2.3057221007002817,7.943190336058034,6.0,1.0,1.3057221007002815,True,True,"(1, 2]",1.3057221007002815,HOME,0.5939864506314186,0.13397413302361738,0.5238095238095238,True,LV +1.0
2023,6,TB,DET,-0.302305980311551,7.943190336058034,-14.0,-3.0,2.697694019688449,True,True,"(2, 3]",2.697694019688449,AWAY,0.5938911397989559,0.13379217597982496,0.5238095238095238,True,DET +3.0
2021,3,NYG,ATL,0.2997404492147639,7.943190336058034,-3.0,3.0,-2.700259550785236,False,False,"(-3, -2]",2.700259550785236,HOME,0.5938195570159415,0.13365551793952457,0.5238095238095238,False,NYG +3.0
2018,11,LA,KC,0.2979656665334961,7.943190336058034,3.0,3.0,-2.702034333466504,True,True,"(-3, -2]",2.702034333466504,HOME,0.5937700356546808,0.133560977158936,0.5238095238095238,True,LA +3.0
2022,10,PIT,NO,2.2892636569851166,7.943190336058034,10.0,1.0,1.2892636569851166,True,True,"(1, 2]",1.2892636569851166,HOME,0.5935272037477322,0.1330973889729432,0.5238095238095238,True,PIT +1.0
2022,6,MIA,MIN,-0.2864252286647024,7.943190336058034,-8.0,-3.0,2.713574771335298,True,True,"(2, 3]",2.713574771335298,AWAY,0.5934479888601758,0.13294616055124464,0.5238095238095238,True,MIN +3.0
2022,3,ARI,LA,0.2240165999921045,7.943190336058034,-8.0,-3.5,3.7240165999921047,False,True,"(3, 5]",3.7240165999921047,AWAY,0.5931565453079761,0.13238976831522709,0.5238095238095238,True,LA +3.5
2020,2,CLE,CIN,-2.7329212123384217,7.943190336058034,5.0,6.0,-8.732921212338422,False,True,"(-15, -7]",8.732921212338422,HOME,0.5929079664763052,0.13191520872749163,0.5238095238095238,True,CLE +6.0
2020,1,NO,TB,-0.7336075837437197,7.943190336058034,11.0,4.0,-4.733607583743719,False,True,"(-5, -3]",4.733607583743719,HOME,0.5928888043565566,0.1318786264988807,0.5238095238095238,True,NO +4.0
2018,16,CAR,ATL,-0.7411513596915492,7.943190336058034,-14.0,-2.5,1.758848640308451,True,True,"(1, 2]",1.758848640308451,AWAY,0.592183970372044,0.13053303434662933,0.5238095238095238,True,ATL +2.5
2022,2,PIT,NE,6.240558709686773,7.943190336058034,-3.0,-3.0,9.240558709686772,False,True,"(7, 15]",9.240558709686772,HOME,0.5921674175544198,0.13050143351298327,0.5238095238095238,False,PIT -3.0
2018,4,ATL,CIN,-0.2722684532847522,7.943190336058034,-1.0,3.5,-3.772268453284752,True,False,"(-5, -3]",3.772268453284752,HOME,0.5918091123955703,0.12981739639154333,0.5238095238095238,True,ATL +3.5
2021,14,ARI,LA,0.2240165999921045,7.943190336058034,-7.0,3.0,-2.775983400007896,False,False,"(-3, -2]",2.775983400007896,HOME,0.5917053272741827,0.12961926115980327,0.5238095238095238,False,ARI +3.0
2022,7,TEN,IND,0.7151942882228035,7.943190336058034,9.0,2.5,-1.7848057117771965,True,True,"(-2, -1]",1.7848057117771965,HOME,0.5914588310282204,0.12914867741751168,0.5238095238095238,True,TEN +2.5
2024,3,PIT,LAC,0.2121417912967607,7.943190336058034,10.0,3.0,-2.7878582087032395,True,True,"(-3, -2]",2.7878582087032395,HOME,0.591373535536855,0.12898584057035956,0.5238095238095238,True,PIT +3.0
2018,10,NYJ,BUF,-9.703961849591357,7.943190336058034,-31.0,6.5,-16.20396184959136,True,False,,16.20396184959136,AWAY,0.5911449432489556,0.12854943711164246,0.5238095238095238,True,BUF -6.5
2022,13,NYG,WAS,-0.6927787595235803,7.943190336058034,0.0,-2.5,1.80722124047642,False,False,"(1, 2]",1.80722124047642,AWAY,0.5908323764209004,0.12795271862171886,0.5238095238095238,True,WAS +2.5
2020,12,PHI,SEA,3.311472809516688,7.943190336058034,-6.0,-6.5,9.811472809516689,False,True,"(7, 15]",9.811472809516689,AWAY,0.5907135301064291,0.12772583020318284,0.5238095238095238,True,SEA +6.5
2021,11,CAR,WAS,-0.311671845569102,7.943190336058034,-6.0,3.5,-3.811671845569102,True,False,"(-5, -3]",3.811671845569102,HOME,0.5907079661440301,0.1277152080931483,0.5238095238095238,False,CAR +3.5
2023,14,LV,MIN,-0.1881475390779076,7.943190336058034,-3.0,-3.0,2.8118524609220925,True,True,"(2, 3]",2.8118524609220925,AWAY,0.590702917108098,0.12770556902455066,0.5238095238095238,True,MIN +3.0
2023,9,ATL,MIN,-0.3143062014128454,7.943190336058034,-3.0,3.5,-3.814306201412845,True,False,"(-5, -3]",3.814306201412845,HOME,0.5906343222024635,0.12757461511379387,0.5238095238095238,True,ATL +3.5
2021,14,CAR,ATL,0.6808473631692421,7.943190336058034,-8.0,2.5,-1.8191526368307576,False,False,"(-2, -1]",1.8191526368307576,HOME,0.5904988307831984,0.1273159496770152,0.5238095238095238,False,CAR +2.5
2021,13,LV,WAS,2.173005333860581,7.943190336058034,-2.0,1.0,1.1730053338605808,False,False,"(1, 2]",1.1730053338605808,HOME,0.590279568886916,0.12689735878411235,0.5238095238095238,False,LV +1.0
2022,4,TB,KC,2.1508096201860814,7.943190336058034,-10.0,1.0,1.1508096201860814,False,False,"(1, 2]",1.1508096201860814,HOME,0.5896588274058039,0.12571230686562562,0.5238095238095238,False,TB +1.0
2024,4,IND,PIT,-0.6386347929447426,7.943190336058034,3.0,-2.5,1.861365207055257,False,False,"(1, 2]",1.861365207055257,AWAY,0.5893182417988791,0.12506209797967838,0.5238095238095238,False,PIT +2.5
2019,17,SEA,SF,0.3669570883712686,7.943190336058034,-5.0,-3.5,3.8669570883712687,False,True,"(3, 5]",3.8669570883712687,AWAY,0.5891617887112253,0.1247634148123391,0.5238095238095238,True,SF +3.5
2019,9,CAR,TEN,-0.3714028313739061,7.943190336058034,10.0,3.5,-3.871402831373906,False,True,"(-5, -3]",3.871402831373906,HOME,0.5890373928610237,0.1245259318255908,0.5238095238095238,True,CAR +3.5
2021,13,DET,MIN,3.876079419989923,7.943190336058034,2.0,-7.0,10.876079419989924,True,False,"(7, 15]",10.876079419989924,AWAY,0.5889065280809133,0.12427609906356163,0.5238095238095238,True,MIN +7.0
2021,7,LV,PHI,-4.118191405957711,7.943190336058034,11.0,1.0,-5.118191405957711,False,True,"(-7, -5]",5.118191405957711,AWAY,0.5887461953628961,0.12397000932916524,0.5238095238095238,False,PHI -1.0
2021,11,LV,CIN,-2.097566255142328,7.943190336058034,-19.0,-1.0,-1.0975662551423278,True,True,"(-2, -1]",1.0975662551423278,AWAY,0.588168871541564,0.12286784567025866,0.5238095238095238,True,CIN +1.0
2019,1,ARI,DET,-0.5887708149061379,7.943190336058034,0.0,-2.5,1.911229185093862,False,False,"(1, 2]",1.911229185093862,AWAY,0.587922618008792,0.12239772528951198,0.5238095238095238,True,DET +2.5
2023,5,ATL,HOU,0.5855041377085355,7.943190336058034,2.0,2.5,-1.9144958622914643,True,True,"(-2, -1]",1.9144958622914643,HOME,0.5878311492043022,0.12222310302639516,0.5238095238095238,True,ATL +2.5
2024,16,MIA,SF,-1.07773433741367,7.943190336058034,12.0,-2.0,0.92226566258633,False,False,"(-1, 1]",0.92226566258633,AWAY,0.587613571250269,0.12180772693233177,0.5238095238095238,False,SF +2.0
2020,1,LA,DAL,2.0755084505650165,7.943190336058034,3.0,1.0,1.0755084505650163,True,True,"(1, 2]",1.0755084505650163,HOME,0.587551234707999,0.12168872080617987,0.5238095238095238,True,LA +1.0
2019,12,NYJ,OAK,0.4274710068635128,7.943190336058034,31.0,-3.5,3.927471006863513,True,False,"(3, 5]",3.927471006863513,AWAY,0.587467790768541,0.12152941873994194,0.5238095238095238,False,OAK +3.5
2019,13,CIN,NYJ,5.568087912496434,7.943190336058034,16.0,-2.5,8.068087912496434,True,False,"(7, 15]",8.068087912496434,HOME,0.5873434046567663,0.12129195434473561,0.5238095238095238,True,CIN -2.5
2023,4,IND,LA,-2.060263271381811,7.943190336058034,-6.0,-1.0,-1.0602632713818112,True,True,"(-2, -1]",1.0602632713818112,AWAY,0.5871242302012722,0.12087353038424697,0.5238095238095238,True,LA +1.0
2020,15,DAL,SF,0.9496409670293716,7.943190336058034,8.0,-4.0,4.949640967029372,True,False,"(3, 5]",4.949640967029372,AWAY,0.5868467656198051,0.12034382527417331,0.5238095238095238,False,SF +4.0
2024,5,LA,GB,-0.0482789074235822,7.943190336058034,-5.0,-3.0,2.9517210925764177,True,True,"(2, 3]",2.9517210925764177,AWAY,0.586788485943385,0.12023256407373484,0.5238095238095238,True,GB +3.0
2018,16,OAK,DEN,-0.541842291358774,7.943190336058034,13.0,-2.5,1.958157708641226,False,False,"(1, 2]",1.958157708641226,AWAY,0.5866081366892821,0.1198882609522659,0.5238095238095238,False,DEN +2.5
2022,17,NE,MIA,0.0193641659725884,7.943190336058034,2.0,3.0,-2.9806358340274115,True,True,"(-3, -2]",2.9806358340274115,HOME,0.5859781730169514,0.11868560303236175,0.5238095238095238,True,NE +3.0
2019,11,CAR,ATL,-0.4885491885548954,7.943190336058034,-26.0,3.5,-3.988549188554895,True,False,"(-5, -3]",3.988549188554895,HOME,0.5857563435035738,0.11826211032500444,0.5238095238095238,False,CAR +3.5
2024,17,NO,LV,4.999501930268354,7.943190336058034,-15.0,-2.0,6.999501930268354,False,True,"(5, 7]",6.999501930268354,HOME,0.5854213370794631,0.11762255260624765,0.5238095238095238,False,NO -2.0
2018,5,NYJ,DEN,-1.992944435565998,7.943190336058034,18.0,-1.0,-0.992944435565998,False,False,"(-1, 1]",0.992944435565998,AWAY,0.5852374605661311,0.11727151562625027,0.5238095238095238,False,DEN +1.0
2021,8,CLE,PIT,-2.5256118913467045,7.943190336058034,-5.0,5.5,-8.025611891346704,True,False,"(-15, -7]",8.025611891346704,HOME,0.5847170277366233,0.1162779620426444,0.5238095238095238,True,CLE +5.5
2021,16,NYJ,JAX,0.4731229531553282,7.943190336058034,5.0,2.5,-2.026877046844672,True,True,"(-3, -2]",2.026877046844672,HOME,0.5846815396193932,0.11621021200065973,0.5238095238095238,True,NYJ +2.5
2022,16,NYJ,JAX,0.4731229531553282,7.943190336058034,-16.0,2.5,-2.026877046844672,False,False,"(-3, -2]",2.026877046844672,HOME,0.5846815396193932,0.11621021200065973,0.5238095238095238,False,NYJ +2.5
2018,10,CLE,ATL,2.53016958540283,7.943190336058034,12.0,-5.5,8.030169585402831,True,False,"(7, 15]",8.030169585402831,AWAY,0.5845891793595133,0.11603388786816171,0.5238095238095238,False,ATL +5.5
2020,15,NO,KC,-0.4613711146283754,7.943190336058034,-3.0,-2.5,2.038628885371625,True,True,"(2, 3]",2.038628885371625,AWAY,0.5843518628777644,0.11558082913027745,0.5238095238095238,True,KC +2.5
2020,13,SF,BUF,-4.458893095101197,7.943190336058034,-10.0,1.5,-5.958893095101197,True,False,"(-7, -5]",5.958893095101197,AWAY,0.5842823388981397,0.11544810153281226,0.5238095238095238,True,BUF -1.5
2021,6,CLE,ARI,-0.0537551479598679,7.943190336058034,-23.0,3.0,-3.053755147959868,True,False,"(-5, -3]",3.053755147959868,HOME,0.5839274353485953,0.11477055839277273,0.5238095238095238,False,CLE +3.0
2021,5,CIN,GB,-0.9333117951453728,7.943190336058034,-3.0,-2.0,1.0666882048546271,True,True,"(1, 2]",1.0666882048546271,AWAY,0.5835644692822495,0.11407762317520354,0.5238095238095238,True,GB +2.0
2018,12,CIN,CLE,3.930166324723897,7.943190336058034,-15.0,-1.0,4.930166324723897,False,True,"(3, 5]",4.930166324723897,HOME,0.5834761809114721,0.11390907264917405,0.5238095238095238,False,CIN -1.0
2020,2,IND,MIN,-0.5804086519102586,7.943190336058034,17.0,3.5,-4.0804086519102585,False,True,"(-5, -3]",4.0804086519102585,HOME,0.5831793272185583,0.11334235196270215,0.5238095238095238,True,IND +3.5
2020,12,ATL,LV,0.5916217595425487,7.943190336058034,37.0,-3.5,4.091621759542549,True,False,"(3, 5]",4.091621759542549,AWAY,0.5828645085247803,0.11274133445639878,0.5238095238095238,False,LV +3.5
2024,1,IND,HOU,0.0948690227640165,7.943190336058034,-2.0,-3.0,3.0948690227640165,False,True,"(3, 5]",3.0948690227640165,AWAY,0.5827733285808319,0.11256726365431535,0.5238095238095238,True,HOU +3.0
2018,3,ATL,NO,-4.392600337715969,7.943190336058034,-6.0,1.5,-5.892600337715969,True,False,"(-7, -5]",5.892600337715969,AWAY,0.5824214389086138,0.11189547428008073,0.5238095238095238,True,NO -1.5
2021,11,MIN,GB,-1.8906898218470745,7.943190336058034,3.0,-1.0,-0.8906898218470745,False,False,"(-1, 1]",0.8906898218470745,AWAY,0.5823677813468355,0.11179303711668598,0.5238095238095238,False,GB +1.0
2021,8,ARI,GB,-3.612477859523927,7.943190336058034,-3.0,6.5,-10.112477859523928,True,False,"(-15, -7]",10.112477859523928,HOME,0.5822788124368262,0.11162318737939547,0.5238095238095238,True,ARI +6.5
2022,6,CLE,NE,0.3866827237903562,7.943190336058034,-23.0,2.5,-2.113317276209644,False,False,"(-3, -2]",2.113317276209644,HOME,0.5822552354997956,0.11157817686324623,0.5238095238095238,False,CLE +2.5
2021,14,CLE,BAL,-5.881255205120893,7.943190336058034,2.0,3.0,-8.881255205120894,False,True,"(-15, -7]",8.881255205120894,AWAY,0.5821027840947215,0.111287133271741,0.5238095238095238,False,BAL -3.0
2018,13,TB,CAR,6.375570940712626,7.943190336058034,7.0,-3.5,9.875570940712626,True,False,"(7, 15]",9.875570940712626,HOME,0.581943107833552,0.11098229677314464,0.5238095238095238,True,TB -3.5
2020,11,IND,GB,-4.34967162482807,7.943190336058034,3.0,1.5,-5.84967162482807,False,True,"(-7, -5]",5.84967162482807,AWAY,0.5812154014176129,0.10959303906998819,0.5238095238095238,False,GB -1.5
2024,3,MIN,HOU,4.84510698338048,7.943190336058034,27.0,-2.0,6.84510698338048,True,False,"(5, 7]",6.84510698338048,HOME,0.5810871174506986,0.10934813331497006,0.5238095238095238,True,MIN -2.0
2018,2,PIT,KC,-1.6767631266655458,7.943190336058034,-5.0,4.5,-6.176763126665546,True,False,"(-7, -5]",6.176763126665546,HOME,0.5804723639210188,0.1081745129401267,0.5238095238095238,False,PIT +4.5
2023,18,LV,DEN,-0.6854920861480817,7.943190336058034,13.0,3.5,-4.1854920861480815,False,True,"(-5, -3]",4.1854920861480815,HOME,0.5802269440223448,0.10770598404265819,0.5238095238095238,True,LV +3.5
2022,6,KC,BUF,-0.3005237231812178,7.943190336058034,-4.0,-2.5,2.1994762768187823,True,True,"(2, 3]",2.1994762768187823,AWAY,0.5798337051629853,0.10695525531115369,0.5238095238095238,True,BUF +2.5
2023,12,ARI,LA,0.2240165999921045,7.943190336058034,-23.0,-3.0,3.2240165999921047,False,True,"(3, 5]",3.2240165999921047,AWAY,0.579143432835808,0.10563746268654262,0.5238095238095238,True,LA +3.0
2024,13,ATL,LAC,-1.7743833909809623,7.943190336058034,-4.0,-1.0,-0.7743833909809623,True,True,"(-1, 1]",0.7743833909809623,AWAY,0.579098419169296,0.10555152750501973,0.5238095238095238,True,LAC +1.0
2022,12,IND,PIT,0.2661381230166318,7.943190336058034,-7.0,2.5,-2.233861876983368,False,False,"(-3, -2]",2.233861876983368,HOME,0.578866435505851,0.10510864960207922,0.5238095238095238,False,IND +2.5
2024,18,NYJ,MIA,1.2437258325814755,7.943190336058034,12.0,1.5,-0.2562741674185245,True,True,"(-1, 1]",0.2562741674185245,HOME,0.5782357192707922,0.10390455497151241,0.5238095238095238,True,NYJ +1.5
2020,4,HOU,MIN,-0.7570219839209987,7.943190336058034,-8.0,3.5,-4.257021983920999,True,False,"(-5, -3]",4.257021983920999,HOME,0.5782146710974849,0.1038643720951985,0.5238095238095238,False,HOU +3.5
2021,2,LAC,DAL,-0.2570346725152213,7.943190336058034,-3.0,3.0,-3.2570346725152213,True,False,"(-5, -3]",3.2570346725152213,HOME,0.5782143139601778,0.103863690287612,0.5238095238095238,False,LAC +3.0
2022,12,ARI,LAC,-0.2354692624349033,7.943190336058034,-1.0,-2.5,2.2645307375650967,True,True,"(2, 3]",2.2645307375650967,AWAY,0.5780033160360389,0.10346087606880161,0.5238095238095238,True,LAC +2.5
2018,14,CLE,CAR,3.727895373304325,7.943190336058034,6.0,-1.0,4.7278953733043245,True,False,"(3, 5]",4.7278953733043245,HOME,0.577790104791226,0.10305383641961319,0.5238095238095238,True,CLE -1.0
2020,14,LV,IND,-0.2212850703477123,7.943190336058034,-17.0,-2.5,2.2787149296522875,True,True,"(2, 3]",2.2787149296522875,AWAY,0.5776040006597258,0.10269854671402201,0.5238095238095238,True,IND +2.5
2018,15,SF,SEA,0.7793209871692199,7.943190336058034,3.0,-3.5,4.27932098716922,True,False,"(3, 5]",4.27932098716922,AWAY,0.5775869370630407,0.10266597075671391,0.5238095238095238,True,SEA +3.5
2023,2,HOU,IND,3.691806562355016,7.943190336058034,-11.0,-1.0,4.691806562355016,False,True,"(3, 5]",4.691806562355016,HOME,0.5767738628233591,0.10111373811732183,0.5238095238095238,False,HOU -1.0
2019,4,NO,DAL,-0.1897191351945555,7.943190336058034,2.0,-2.5,2.3102808648054447,False,False,"(2, 3]",2.3102808648054447,AWAY,0.5767150662726008,0.10100149015678339,0.5238095238095238,True,DAL +2.5
2018,11,WAS,HOU,0.3152018624893121,7.943190336058034,-2.0,-3.0,3.315201862489312,False,True,"(3, 5]",3.315201862489312,AWAY,0.576576449795548,0.10073685870059168,0.5238095238095238,True,HOU +3.0
2018,17,TB,ATL,5.177845152811131,7.943190336058034,-2.0,-2.5,7.677845152811131,False,True,"(7, 15]",7.677845152811131,HOME,0.5763805794060342,0.10036292432061067,0.5238095238095238,False,TB -2.5
2022,2,JAX,IND,0.3241176862489943,7.943190336058034,24.0,-3.0,3.3241176862489943,True,False,"(3, 5]",3.3241176862489943,AWAY,0.5763252814533628,0.10025735550187442,0.5238095238095238,False,IND +3.0
2020,1,ATL,SEA,-3.6734273953966174,7.943190336058034,-13.0,1.0,-4.673427395396617,True,False,"(-5, -3]",4.673427395396617,AWAY,0.5762561183140452,0.10012531678135905,0.5238095238095238,True,SEA -1.0
2022,1,DAL,TB,-0.171206102076128,7.943190336058034,-16.0,-2.5,2.328793897923872,True,True,"(2, 3]",2.328793897923872,AWAY,0.5761935351372022,0.10000583980738598,0.5238095238095238,True,TB +2.5
2020,13,CHI,DET,-0.3370522629608217,7.943190336058034,-4.0,3.0,-3.337052262960822,True,False,"(-5, -3]",3.337052262960822,HOME,0.5759608454127199,0.09956161396973784,0.5238095238095238,False,CHI +3.0
2020,14,CAR,DEN,-1.3422711601196549,7.943190336058034,-5.0,4.0,-5.342271160119655,True,False,"(-7, -5]",5.342271160119655,HOME,0.5758137828207579,0.09928085811235599,0.5238095238095238,False,CAR +4.0
2020,3,JAX,MIA,-0.3423673473267049,7.943190336058034,-18.0,3.0,-3.342367347326705,True,False,"(-5, -3]",3.342367347326705,HOME,0.5758110722754157,0.09927568343488458,0.5238095238095238,False,JAX +3.0
2022,4,NYG,CHI,-0.3456506226729338,7.943190336058034,8.0,3.0,-3.3456506226729337,False,True,"(-5, -3]",3.3456506226729337,HOME,0.5757185477732629,0.09909904574895645,0.5238095238095238,True,NYG +3.0
2023,1,CHI,GB,-3.641369119977216,7.943190336058034,-18.0,1.0,-4.641369119977216,True,False,"(-5, -3]",4.641369119977216,AWAY,0.5753527161794533,0.0984006399789562,0.5238095238095238,True,GB -1.0
2021,13,SEA,SF,0.3669570883712686,7.943190336058034,7.0,-3.0,3.3669570883712687,True,False,"(3, 5]",3.3669570883712687,AWAY,0.5751180186800181,0.09795258111639815,0.5238095238095238,False,SF +3.0
2024,6,DAL,DET,0.8688504366782146,7.943190336058034,-38.0,-3.5,4.368850436678215,False,True,"(3, 5]",4.368850436678215,AWAY,0.575064645636545,0.09785068712431322,0.5238095238095238,True,DET +3.5
2020,10,TEN,IND,-1.6253828190568895,7.943190336058034,-17.0,-1.0,-0.6253828190568895,True,True,"(-1, 1]",0.6253828190568895,AWAY,0.5749020739976709,0.09754032308646265,0.5238095238095238,True,IND +1.0
2021,2,ARI,MIN,-1.383293531494198,7.943190336058034,1.0,4.0,-5.383293531494198,False,True,"(-7, -5]",5.383293531494198,HOME,0.5746574529739713,0.09707331931394525,0.5238095238095238,True,ARI +4.0
2019,5,DAL,GB,-0.9029062673204102,7.943190336058034,-10.0,3.5,-4.40290626732041,True,False,"(-5, -3]",4.40290626732041,HOME,0.5741043857259558,0.09601746365864283,0.5238095238095238,False,DAL +3.5
2019,6,JAX,NO,-5.072905845898228,7.943190336058034,-7.0,2.5,-7.572905845898228,True,False,"(-15, -7]",7.572905845898228,AWAY,0.57342210130993,0.09471492068259357,0.5238095238095238,True,NO -2.5
2024,9,TEN,NE,-0.4277950545074092,7.943190336058034,3.0,3.0,-3.427795054507409,False,True,"(-5, -3]",3.427795054507409,HOME,0.57340232724221,0.09467717018967359,0.5238095238095238,True,TEN +3.0
2020,6,TEN,HOU,-1.4487694870461496,7.943190336058034,6.0,4.0,-5.44876948704615,False,True,"(-7, -5]",5.44876948704615,HOME,0.5728105034533255,0.09354732477453054,0.5238095238095238,True,TEN +4.0
2020,16,PIT,IND,3.5475450148736347,7.943190336058034,4.0,-1.0,4.547545014873634,True,False,"(3, 5]",4.547545014873634,HOME,0.5727064948540688,0.09334876290322214,0.5238095238095238,True,PIT -1.0
2024,9,NYJ,HOU,0.016457234800005,7.943190336058034,8.0,2.5,-2.483542765199995,True,True,"(-3, -2]",2.483542765199995,HOME,0.5718289648623409,0.09167347837355988,0.5238095238095238,True,NYJ +2.5
2018,6,NE,KC,-1.486688248136564,7.943190336058034,3.0,4.0,-5.486688248136564,False,True,"(-7, -5]",5.486688248136564,HOME,0.5717401559077504,0.09150393400570533,0.5238095238095238,True,NE +4.0
2021,5,JAX,TEN,1.4874965490969276,7.943190336058034,-18.0,-4.0,5.487496549096928,False,True,"(5, 7]",5.487496549096928,AWAY,0.5717173339083438,0.09146036473411079,0.5238095238095238,True,TEN +4.0
2018,9,NE,GB,-2.4906248824961903,7.943190336058034,14.0,5.0,-7.49062488249619,False,True,"(-15, -7]",7.49062488249619,HOME,0.5716290046186153,0.09129173609008379,0.5238095238095238,True,NE +5.0
2018,13,MIA,BUF,-5.990466426599928,7.943190336058034,4.0,3.5,-9.490466426599928,False,True,"(-15, -7]",9.490466426599928,AWAY,0.5710950366749589,0.09027234274310325,0.5238095238095238,False,BUF -3.5
2023,2,ARI,NYG,2.511334619360593,7.943190336058034,-3.0,-5.0,7.511334619360593,False,True,"(7, 15]",7.511334619360593,AWAY,0.5710441696179019,0.09017523290690366,0.5238095238095238,True,NYG +5.0
2022,8,HOU,TEN,-1.4730326100954612,7.943190336058034,-7.0,-1.0,-0.4730326100954611,True,True,"(-1, 1]",0.4730326100954611,AWAY,0.5706026027918876,0.08933224169360354,0.5238095238095238,True,TEN +1.0
2018,12,DET,CHI,5.471411985419165,7.943190336058034,-7.0,-3.0,8.471411985419165,False,True,"(7, 15]",8.471411985419165,HOME,0.5705568211912544,0.0892448404560311,0.5238095238095238,False,DET -3.0
2019,16,WAS,NYG,3.44864792245688,7.943190336058034,-6.0,-1.0,4.44864792245688,False,True,"(3, 5]",4.44864792245688,HOME,0.5699136511054013,0.08801697029212963,0.5238095238095238,False,WAS -1.0
2021,16,NO,MIA,0.5563229871553217,7.943190336058034,-17.0,-3.0,3.5563229871553217,False,True,"(3, 5]",3.5563229871553217,AWAY,0.5697731795377212,0.08774879729928597,0.5238095238095238,True,MIA +3.0
2021,14,CIN,SF,0.0780473396451661,7.943190336058034,-3.0,-2.5,2.578047339645166,False,True,"(2, 3]",2.578047339645166,AWAY,0.5691591736324184,0.08657660420734425,0.5238095238095238,True,SF +2.5
2023,18,LAC,KC,-1.080703318111131,7.943190336058034,-1.0,3.5,-4.580703318111131,True,False,"(-5, -3]",4.580703318111131,HOME,0.5690840949249015,0.08643327212935747,0.5238095238095238,True,LAC +3.5
2022,9,JAX,LV,0.0833988003877501,7.943190336058034,7.0,-2.5,2.58339880038775,True,False,"(2, 3]",2.58339880038775,AWAY,0.5690078969782832,0.08628780332217711,0.5238095238095238,False,LV +2.5
2023,3,GB,NO,3.906434486545888,7.943190336058034,1.0,-1.5,5.406434486545888,True,False,"(5, 7]",5.406434486545888,HOME,0.5687204734943334,0.08573908576190925,0.5238095238095238,False,GB -1.5
2022,11,NO,LA,-0.1119311055639246,7.943190336058034,7.0,2.5,-2.6119311055639245,False,True,"(-3, -2]",2.6119311055639245,HOME,0.5682011670745342,0.08474768259683796,0.5238095238095238,True,NO +2.5
2024,6,CHI,JAX,3.874372116431789,7.943190336058034,19.0,-1.5,5.374372116431789,True,False,"(5, 7]",5.374372116431789,HOME,0.5678137994901653,0.08400816266304278,0.5238095238095238,True,CHI -1.5
2024,2,TEN,NYJ,1.1319172431300817,7.943190336058034,-7.0,-3.5,4.631917243130082,False,True,"(3, 5]",4.631917243130082,AWAY,0.5676359041112269,0.08366854421234227,0.5238095238095238,True,NYJ +3.5
2024,8,CIN,PHI,-0.1420519997446461,7.943190336058034,-20.0,2.5,-2.642051999744646,True,False,"(-3, -2]",2.642051999744646,HOME,0.5673492123242674,0.08312122352814677,0.5238095238095238,False,CIN +2.5
2022,4,CAR,ARI,-3.344133404676215,7.943190336058034,-10.0,1.0,-4.344133404676216,True,False,"(-5, -3]",4.344133404676216,AWAY,0.5669583682488566,0.08237506665690797,0.5238095238095238,True,ARI -1.0
2020,4,DET,NO,0.6586683616236049,7.943190336058034,-6.0,-3.0,3.658668361623605,False,True,"(3, 5]",3.658668361623605,AWAY,0.5668790923625979,0.08222372178314152,0.5238095238095238,True,NO +3.0
2024,15,CAR,DAL,-4.832405969858154,7.943190336058034,-16.0,2.5,-7.332405969858154,True,False,"(-15, -7]",7.332405969858154,AWAY,0.5666265229332679,0.08174154378169318,0.5238095238095238,True,DAL -2.5
2019,12,SF,GB,-0.6728646286078842,7.943190336058034,29.0,3.0,-3.672864628607884,False,True,"(-5, -3]",3.672864628607884,HOME,0.5664773681483465,0.08145679373775239,0.5238095238095238,True,SF +3.0
2024,1,KC,BAL,-0.6767576661800094,7.943190336058034,7.0,3.0,-3.676757666180009,False,True,"(-5, -3]",3.676757666180009,HOME,0.5663671914322418,0.08124645637064343,0.5238095238095238,True,KC +3.0
2020,16,WAS,CAR,3.3216849891436606,7.943190336058034,-7.0,-1.0,4.321684989143661,False,True,"(3, 5]",4.321684989143661,HOME,0.5663231156319999,0.08116231166109067,0.5238095238095238,False,WAS -1.0
