season,week,away_team,home_team,closing_spread_home,model_spread,edge,edge_bin,confidence,bet_side,won
2022,18,NE,BUF,8.0,11.808985337909863,3.8089853379098635,large,MEDIUM,BUF +8.0,True
2024,7,SEA,ATL,3.0,-0.8039180597964871,-3.8039180597964872,large,MEDIUM,SEA -3.0,True
2023,11,CIN,BAL,4.0,7.781930925066048,3.7819309250660478,large,MEDIUM,BAL +4.0,True
2019,6,HOU,KC,3.5,7.279494624620657,3.779494624620657,large,MEDIUM,KC +3.5,False
2022,9,IND,NE,5.0,1.2232134896012867,-3.776786510398713,large,MEDIUM,IND -5.0,False
2018,4,CIN,ATL,3.5,-0.2722684532847522,-3.7722684532847524,large,MEDIUM,CIN -3.5,True
2024,3,PHI,NO,2.5,-1.2676707900253992,-3.767670790025399,large,MEDIUM,PHI -2.5,True
2020,12,ARI,NE,-1.0,2.760625137332683,3.760625137332683,large,MEDIUM,NE -1.0,True
2021,7,IND,SF,3.5,7.253272867597436,3.7532728675974356,large,MEDIUM,SF +3.5,False
2023,7,ATL,TB,3.0,6.750711727601967,3.750711727601967,large,MEDIUM,TB +3.0,False
2024,1,MIN,NYG,-1.0,-4.750142373390483,-3.7501423733904833,large,MEDIUM,MIN +1.0,True
2018,5,BAL,CLE,-3.0,-6.743351979314441,-3.7433519793144407,large,MEDIUM,BAL +3.0,False
2023,2,KC,JAX,-3.5,-7.240767562569879,-3.7407675625698786,large,MEDIUM,KC +3.5,True
2022,15,PHI,CHI,-8.5,-4.759751725598202,3.7402482744017984,large,MEDIUM,CHI -8.5,False
2020,15,CAR,GB,9.5,13.239054477242965,3.7390544772429646,large,MEDIUM,GB +9.5,True
2022,16,SEA,KC,10.5,6.762189089872692,-3.7378109101273083,large,MEDIUM,SEA -10.5,False
2020,11,CIN,WAS,2.0,-1.7376926543160427,-3.7376926543160427,large,MEDIUM,CIN -2.0,False
2022,8,DEN,JAX,1.0,-2.7308479640132144,-3.7308479640132144,large,MEDIUM,DEN -1.0,True
2022,3,LA,ARI,-3.5,0.2240165999921045,3.7240165999921047,large,MEDIUM,ARI -3.5,False
2023,17,NYJ,CLE,6.5,2.7797541718390004,-3.7202458281609996,large,MEDIUM,NYJ -6.5,False
2024,4,NO,ATL,2.5,-1.2138882515731229,-3.713888251573123,large,MEDIUM,NO -2.5,False
2023,10,SF,JAX,-3.0,-6.711708535477486,-3.711708535477486,large,MEDIUM,SF +3.0,True
2021,15,NE,IND,-1.0,2.7076876018122182,3.7076876018122182,large,MEDIUM,IND -1.0,True
2022,4,LA,SF,1.0,4.70370847579623,3.7037084757962297,large,MEDIUM,SF +1.0,True
2022,15,TEN,LAC,3.0,6.693686655120064,3.6936866551200644,large,MEDIUM,LAC +3.0,True
2024,13,LV,KC,13.5,9.807118609760572,-3.692881390239428,large,MEDIUM,LV -13.5,False
2018,5,GB,DET,1.0,-2.685212538435134,-3.685212538435134,large,MEDIUM,GB -1.0,False
2021,15,MIN,CHI,-7.0,-3.3218271929691987,3.6781728070308013,large,MEDIUM,CHI -7.0,False
2024,1,BAL,KC,3.0,-0.6767576661800094,-3.676757666180009,large,MEDIUM,BAL -3.0,False
2022,1,BUF,LA,-1.0,-4.673160193225704,-3.673160193225704,large,MEDIUM,BUF +1.0,True
2019,12,GB,SF,3.0,-0.6728646286078842,-3.672864628607884,large,MEDIUM,GB -3.0,False
2024,15,MIA,HOU,2.5,-1.1638290975427772,-3.663829097542777,large,MEDIUM,MIA -2.5,False
2024,6,WAS,BAL,6.5,10.161538273966784,3.6615382739667837,large,MEDIUM,BAL +6.5,True
2020,4,NO,DET,-3.0,0.6586683616236049,3.658668361623605,large,MEDIUM,DET -3.0,False
2021,3,WAS,BUF,7.5,11.149743372131171,3.649743372131171,large,MEDIUM,BUF +7.5,True
2023,4,TB,NO,4.0,0.3536266050667048,-3.646373394933295,large,MEDIUM,TB -4.0,True
2019,11,ARI,SF,10.0,6.358265026874862,-3.6417349731251383,large,MEDIUM,ARI -10.0,False
2023,13,DEN,HOU,3.5,-0.1392760145629125,-3.6392760145629124,large,MEDIUM,DEN -3.5,False
2019,13,TEN,IND,-1.0,2.6331876461025785,3.6331876461025785,large,MEDIUM,IND -1.0,False
2018,11,MIN,CHI,2.5,-1.1315749795488816,-3.6315749795488816,large,MEDIUM,MIN -2.5,False
2024,5,CAR,CHI,4.0,7.628881750986107,3.628881750986107,large,MEDIUM,CHI +4.0,True
2023,2,NO,CAR,-3.0,-6.625111234329571,-3.6251112343295713,large,MEDIUM,NO +3.0,True
2018,9,LA,NO,-2.5,1.1192363699088652,3.619236369908865,large,MEDIUM,NO -2.5,True
2024,11,LA,NE,-4.0,-0.4034141723666387,3.596585827633361,large,MEDIUM,NE -4.0,False
2018,3,GB,WAS,-2.5,-6.089656245420235,-3.589656245420235,large,MEDIUM,GB +2.5,False
2024,1,ARI,BUF,6.5,10.084863046445813,3.584863046445813,large,MEDIUM,BUF +6.5,True
2019,7,MIN,DET,-2.5,1.0840504344826771,3.584050434482677,large,MEDIUM,DET -2.5,False
2019,9,HOU,JAX,1.0,-2.5744970562192857,-3.5744970562192857,large,MEDIUM,HOU -1.0,True
2021,2,BUF,MIA,-3.5,-7.070324016187485,-3.5703240161874854,large,MEDIUM,BUF +3.5,True
2024,15,BUF,DET,2.5,-1.0683437928202162,-3.568343792820216,large,MEDIUM,BUF -2.5,True
2021,6,LA,NYG,-7.5,-3.938740835226567,3.561259164773433,large,MEDIUM,NYG -7.5,False
2021,16,MIA,NO,-3.0,0.5563229871553217,3.5563229871553217,large,MEDIUM,NO -3.0,False
2022,18,CAR,NO,3.5,7.053586311606487,3.5535863116064874,large,MEDIUM,NO +3.5,False
2023,9,NYG,LV,1.0,4.548452103234801,3.5484521032348013,large,MEDIUM,LV +1.0,True
2020,5,LAC,NO,7.0,3.4517794929891035,-3.5482205070108965,large,MEDIUM,LAC -7.0,False
2022,3,ATL,SEA,1.0,4.5420771396213695,3.5420771396213695,large,MEDIUM,SEA +1.0,False
2019,8,TB,TEN,2.0,-1.537845207850646,-3.537845207850646,large,MEDIUM,TB -2.0,False
2023,1,CAR,ATL,3.5,7.035065505943848,3.535065505943848,large,MEDIUM,ATL +3.5,True
2023,11,NYG,WAS,7.5,3.965085752174241,-3.534914247825759,large,MEDIUM,NYG -7.5,True
2023,12,NE,NYG,-4.5,-0.9685359471959848,3.531464052804015,large,MEDIUM,NYG -4.5,True
2023,17,NE,BUF,15.0,11.471421607851209,-3.528578392148791,large,MEDIUM,NE -15.0,False
2021,14,BUF,TB,3.5,-0.0282872540658736,-3.5282872540658734,large,MEDIUM,BUF -3.5,False
2024,2,CHI,HOU,6.0,2.474346135159988,-3.525653864840012,large,MEDIUM,CHI -6.0,False
2022,9,LA,TB,3.0,6.5234460902305695,3.5234460902305695,large,MEDIUM,TB +3.0,True
2024,11,ATL,DEN,2.0,5.520717320648211,3.5207173206482114,large,MEDIUM,DEN +2.0,True
2024,6,TB,NO,-3.5,0.0196556725998077,3.5196556725998076,large,MEDIUM,NO -3.5,False
2024,7,TEN,BUF,9.5,13.018662024382698,3.5186620243826976,large,MEDIUM,BUF +9.5,True
2024,12,TEN,HOU,8.0,4.487344975282124,-3.5126550247178763,large,MEDIUM,TEN -8.0,True
2024,8,BAL,CLE,-7.5,-10.999425538057872,-3.4994255380578725,large,MEDIUM,BAL +7.5,False
2018,13,LAC,PIT,3.5,0.001318740812199,-3.498681259187801,large,MEDIUM,LAC -3.5,True
2024,7,DEN,NO,-2.5,0.9949194516702252,3.494919451670225,large,MEDIUM,NO -2.5,False
2020,5,LA,WAS,-7.0,-3.505112126523368,3.494887873476632,large,MEDIUM,WAS -7.0,False
2024,15,NE,ARI,6.0,2.5060039234294806,-3.4939960765705194,large,MEDIUM,NE -6.0,False
2020,13,PHI,GB,8.0,4.508727335002876,-3.4912726649971244,large,MEDIUM,PHI -8.0,False
2024,13,NYG,DAL,4.5,7.981866709579092,3.4818667095790916,large,MEDIUM,DAL +4.5,True
2021,11,IND,BUF,7.5,10.979870887168383,3.479870887168383,large,MEDIUM,BUF +7.5,False
2020,8,LA,MIA,-3.5,-0.0261858799688226,3.4738141200311774,large,MEDIUM,MIA -3.5,True
2020,12,LAC,BUF,4.5,7.970820632940171,3.470820632940171,large,MEDIUM,BUF +4.5,True
2023,10,IND,NE,-1.0,2.4682600139581554,3.4682600139581554,large,MEDIUM,NE -1.0,False
2022,11,KC,LAC,-5.5,-2.034577456546742,3.465422543453258,large,MEDIUM,LAC -5.5,False
2022,14,NE,ARI,-2.0,1.4440296773781551,3.444029677378155,large,MEDIUM,ARI -2.0,False
2024,16,CLE,CIN,10.0,6.558494238617826,-3.4415057613821736,large,MEDIUM,CLE -10.0,False
2024,2,TB,DET,7.5,4.059452282453026,-3.4405477175469743,large,MEDIUM,TB -7.5,True
2023,17,LAC,DEN,3.5,0.0638223066560117,-3.4361776933439883,large,MEDIUM,LAC -3.5,False
2022,4,DEN,LV,2.5,-0.9356736133302276,-3.4356736133302275,large,MEDIUM,DEN -2.5,False
2018,5,ATL,PIT,3.5,6.934354627820272,3.434354627820272,large,MEDIUM,PIT +3.5,True
2019,1,PIT,NE,5.5,2.0686480295997187,-3.4313519704002813,large,MEDIUM,PIT -5.5,False
2024,9,NE,TEN,3.0,-0.4277950545074092,-3.427795054507409,large,MEDIUM,NE -3.0,False
2021,5,CLE,LAC,2.5,5.924943863606982,3.424943863606982,large,MEDIUM,LAC +2.5,True
2020,5,TB,CHI,-3.5,-6.924300390842365,-3.4243003908423653,large,MEDIUM,TB +3.5,False
2022,18,NYJ,MIA,3.5,6.91726440922005,3.41726440922005,large,MEDIUM,MIA +3.5,True
2018,15,TEN,NYG,-2.5,0.9070442966786232,3.407044296678623,large,MEDIUM,NYG -2.5,False
2018,16,PIT,NO,6.5,3.093965163107908,-3.406034836892092,large,MEDIUM,PIT -6.5,False
2024,12,DEN,LV,-6.5,-3.1006476886189547,3.3993523113810453,large,MEDIUM,LV -6.5,False
2018,5,OAK,LAC,5.5,8.899180050941794,3.399180050941794,large,MEDIUM,LAC +5.5,True
2024,16,NYG,ATL,9.5,6.106029564291159,-3.393970435708841,large,MEDIUM,NYG -9.5,False
2019,4,TB,LA,9.0,5.60981141927892,-3.3901885807210803,large,MEDIUM,TB -9.0,True
2020,2,BUF,MIA,-5.5,-8.876897292049554,-3.376897292049554,large,MEDIUM,BUF +5.5,True
2021,13,SF,SEA,-3.0,0.3669570883712686,3.3669570883712687,large,MEDIUM,SEA -3.0,True
2018,17,PHI,WAS,-6.0,-2.649587908289006,3.350412091710994,large,MEDIUM,WAS -6.0,False
2018,12,ATL,NO,11.5,8.149746639857444,-3.350253360142556,large,MEDIUM,ATL -11.5,False
2023,18,PHI,NYG,-4.5,-7.849717265313227,-3.3497172653132274,large,MEDIUM,PHI +4.5,False
2024,2,SF,MIN,-4.5,-1.1536027537174407,3.3463972462825593,large,MEDIUM,MIN -4.5,True
2022,4,CHI,NYG,3.0,-0.3456506226729338,-3.3456506226729337,large,MEDIUM,CHI -3.0,False
2019,13,NE,HOU,-3.5,-0.1570869232718823,3.342913076728118,large,MEDIUM,HOU -3.5,True
2020,3,MIA,JAX,3.0,-0.3423673473267049,-3.342367347326705,large,MEDIUM,MIA -3.0,True
2021,16,CLE,GB,7.5,10.842031105584088,3.3420311055840877,large,MEDIUM,GB +7.5,True
2020,13,DET,CHI,3.0,-0.3370522629608217,-3.337052262960822,large,MEDIUM,DET -3.0,True
2022,13,IND,DAL,11.0,7.66591561585809,-3.33408438414191,large,MEDIUM,IND -11.0,False
2021,2,LA,IND,-4.0,-0.6709912407304698,3.3290087592695303,large,MEDIUM,IND -4.0,False
2022,2,IND,JAX,-3.0,0.3241176862489943,3.3241176862489943,large,MEDIUM,JAX -3.0,True
2021,1,ARI,TEN,2.5,-0.822497939472951,-3.3224979394729512,large,MEDIUM,ARI -2.5,True
2018,3,DEN,BAL,5.5,8.819250286221482,3.3192502862214823,large,MEDIUM,BAL +5.5,True
2023,9,SEA,BAL,6.0,9.317519907123438,3.3175199071234385,large,MEDIUM,BAL +6.0,True
2018,11,HOU,WAS,-3.0,0.3152018624893121,3.315201862489312,large,MEDIUM,WAS -3.0,False
2023,3,BUF,WAS,-5.5,-8.812435532931609,-3.312435532931609,large,MEDIUM,BUF +5.5,True
2022,13,DEN,BAL,9.5,6.1887997856653065,-3.3112002143346935,large,MEDIUM,DEN -9.5,False
2020,1,IND,JAX,-7.0,-3.694432774655861,3.305567225344139,large,MEDIUM,JAX -7.0,True
2018,1,KC,LAC,3.5,0.200491283592992,-3.299508716407008,large,MEDIUM,KC -3.5,True
2023,8,ATL,TEN,-2.5,0.7967366836938058,3.2967366836938057,large,MEDIUM,TEN -2.5,True
2019,5,CLE,SF,5.0,8.290593325905467,3.2905933259054674,large,MEDIUM,SF +5.0,True
2022,7,TB,CAR,-13.0,-9.71198961905261,3.288010380947391,large,MEDIUM,CAR -13.0,True
2024,16,NE,BUF,14.0,10.712293818804556,-3.2877061811954444,large,MEDIUM,NE -14.0,False
2021,1,CHI,LA,9.5,6.214148617707855,-3.2858513822921447,large,MEDIUM,CHI -9.5,False
2022,2,SEA,SF,8.5,5.214687944553696,-3.285312055446304,large,MEDIUM,SEA -8.5,False
2020,6,CLE,PIT,3.0,6.282758193488179,3.2827581934881787,large,MEDIUM,PIT +3.0,True
2020,17,ATL,TB,7.5,10.7619273746719,3.2619273746719006,large,MEDIUM,TB +7.5,True
2021,6,HOU,IND,10.5,7.238405786128366,-3.261594213871634,large,MEDIUM,HOU -10.5,False
2018,10,NO,CIN,-5.5,-2.24175873336048,3.25824126663952,large,MEDIUM,CIN -5.5,False
2021,2,DAL,LAC,3.0,-0.2570346725152213,-3.2570346725152213,large,MEDIUM,DAL -3.0,True
2023,18,MIN,DET,3.5,6.748496634001966,3.248496634001966,large,MEDIUM,DET +3.5,True
2019,1,TEN,CLE,5.5,2.254411337222056,-3.245588662777944,large,MEDIUM,TEN -5.5,True
2024,3,WAS,CIN,7.5,4.258180499971475,-3.241819500028525,large,MEDIUM,WAS -7.5,True
2023,18,SEA,ARI,-2.5,0.734996068749572,3.234996068749572,large,MEDIUM,ARI -2.5,False
2021,17,NYG,CHI,7.0,3.768785625243028,-3.231214374756972,large,MEDIUM,NYG -7.0,False
2018,13,CHI,NYG,-3.5,-0.2756273201317478,3.224372679868252,large,MEDIUM,NYG -3.5,True
2023,12,LA,ARI,-3.0,0.2240165999921045,3.2240165999921047,large,MEDIUM,ARI -3.0,False
2022,18,KC,LV,-9.0,-5.77956414435379,3.22043585564621,large,MEDIUM,LV -9.0,False
2024,11,GB,CHI,-6.0,-2.799184185658661,3.200815814341339,large,MEDIUM,CHI -6.0,False
2022,15,ARI,DEN,1.5,4.699951715879479,3.199951715879479,large,MEDIUM,DEN +1.5,True
2021,5,NYG,DAL,7.5,10.699454777893113,3.199454777893113,large,MEDIUM,DAL +7.5,True
2023,8,MIN,GB,-1.0,2.1981150780787537,3.1981150780787537,large,MEDIUM,GB -1.0,False
2019,9,GB,LAC,-4.0,-0.8034453507666344,3.1965546492333656,large,MEDIUM,LAC -4.0,True
2022,3,HOU,CHI,3.0,6.194879965375939,3.1948799653759394,large,MEDIUM,CHI +3.0,True
2022,9,TEN,KC,14.0,10.809000886807862,-3.190999113192138,large,MEDIUM,TEN -14.0,False
2022,15,IND,MIN,3.5,6.678132061331426,3.178132061331426,large,MEDIUM,MIN +3.5,True
2019,9,IND,PIT,1.0,4.177421364577571,3.1774213645775706,large,MEDIUM,PIT +1.0,True
2022,4,JAX,PHI,6.5,9.670512058782167,3.170512058782167,large,MEDIUM,PHI +6.5,True
2021,2,DEN,JAX,-6.0,-2.838068950294268,3.161931049705732,large,MEDIUM,JAX -6.0,False
2023,3,CHI,KC,13.0,9.844299833668858,-3.155700166331142,large,MEDIUM,CHI -13.0,False
2022,7,PIT,MIA,7.5,4.345656856258706,-3.1543431437412943,large,MEDIUM,PIT -7.5,False
2019,16,ARI,SEA,8.0,4.846648964175393,-3.153351035824607,large,MEDIUM,ARI -8.0,True
2023,18,TB,CAR,-5.0,-8.150057780333603,-3.1500577803336025,large,MEDIUM,TB +5.0,True
2024,4,CIN,CAR,-4.5,-7.647250240379632,-3.1472502403796323,large,MEDIUM,CIN +4.5,True
2024,3,DEN,TB,6.0,2.8538369301411546,-3.1461630698588454,large,MEDIUM,DEN -6.0,True
2022,1,NE,MIA,3.0,6.144521948081112,3.1445219480811124,large,MEDIUM,MIA +3.0,True
2024,17,SEA,CHI,-3.5,-0.3613526584068738,3.138647341593126,large,MEDIUM,CHI -3.5,False
2024,16,PHI,WAS,-4.0,-0.8631817692532614,3.1368182307467385,large,MEDIUM,WAS -4.0,True
2018,9,NYJ,MIA,3.0,6.136257735137737,3.136257735137737,large,MEDIUM,MIA +3.0,True
2023,1,TEN,NO,3.0,6.133191515712226,3.133191515712226,large,MEDIUM,NO +3.0,True
2023,1,LA,SEA,4.5,1.3675936823132693,-3.1324063176867307,large,MEDIUM,LA -4.5,True
2020,6,DEN,NE,7.0,3.8691324968317713,-3.1308675031682287,large,MEDIUM,DEN -7.0,True
2018,8,IND,OAK,-3.5,-0.3758841030913743,3.124115896908626,large,MEDIUM,OAK -3.5,False
2024,15,NYJ,JAX,-3.5,-0.380501230482438,3.1194987695175618,large,MEDIUM,JAX -3.5,False
2019,14,PIT,ARI,-2.5,0.6179233042356246,3.1179233042356245,large,MEDIUM,ARI -2.5,False
2019,10,SEA,SF,6.5,3.390189213770205,-3.109810786229795,large,MEDIUM,SEA -6.5,True
2018,16,HOU,PHI,1.0,4.101573102473028,3.1015731024730284,large,MEDIUM,PHI +1.0,True
2023,3,DEN,MIA,6.0,2.903126234050602,-3.096873765949398,large,MEDIUM,DEN -6.0,False
2024,1,HOU,IND,-3.0,0.0948690227640165,3.0948690227640165,large,MEDIUM,IND -3.0,False
2022,13,GB,CHI,-4.0,-7.091090165887009,-3.0910901658870094,large,MEDIUM,GB +4.0,True
2024,16,TB,DAL,-4.5,-1.4390786594047125,3.0609213405952875,large,MEDIUM,DAL -4.5,True
2024,16,MIN,SEA,-2.5,0.5561921441493535,3.0561921441493536,large,MEDIUM,SEA -2.5,False
2021,6,ARI,CLE,3.0,-0.0537551479598679,-3.0537551479598677,large,MEDIUM,ARI -3.0,True
2020,2,JAX,TEN,7.0,3.947623106669708,-3.052376893330292,large,MEDIUM,JAX -7.0,False
2022,3,DAL,NYG,1.0,-2.045026293774318,-3.045026293774318,large,MEDIUM,DAL -1.0,True
2023,13,CLE,LA,3.5,6.534718985607115,3.034718985607115,large,MEDIUM,LA +3.5,True
2023,1,DAL,NYG,-3.5,-6.533834521239532,-3.033834521239532,large,MEDIUM,DAL +3.5,True
2024,6,PIT,LV,-3.5,-0.4703903402276405,3.0296096597723596,large,MEDIUM,LV -3.5,False
2021,6,BUF,TEN,-6.0,-9.028787834848028,-3.0287878348480284,large,MEDIUM,BUF +6.0,False
2022,10,ARI,LA,3.5,6.527427651214053,3.0274276512140528,large,MEDIUM,LA +3.5,False
2019,8,CLE,NE,9.5,6.47283307201716,-3.02716692798284,large,MEDIUM,CLE -9.5,False
2021,9,ARI,SF,5.5,8.5169307920315,3.0169307920315003,large,MEDIUM,SF +5.5,False
2020,4,NYG,LA,13.5,10.487916122875284,-3.0120838771247165,large,MEDIUM,NYG -13.5,False
